Text,label
What last made you laugh?,NAG
Umm.. Long time ago bhut i was like 5 or 6 haha Cory!,NAG
dove chocolate. haha,NAG
lakerss bbbyyyyy<3 2O1O<3,NAG
nahhh,NAG
sorry that was funny. &quot;playa playa&quot; ahah. :p,NAG
ohkay wht if shee didntt have an ass  butt she whud kuute  &amp; yall was feelin eachothuh .?,NAG
Mwahaha!!! Sweet thang! i love it!!,NAG
If you were to be reborn who would you want to be born as?,NAG
Who&;s the most famous person you&;ve met?,NAG
Favorite SNL (Saturday Night Live) cast member ever?,NAG
nah,NAG
why yess i do.,NAG
Does it bother you that travesti immitate your favorite singers?,NAG
I thought about how mothers feed their babies with tiny little spoons and forks so I wondered what do Chinese mothers use? Toothpicks?,NAG
Have you been in a serious fight?,NAG
My mind.,NAG
no  i mean LIKE LIKE,NAG
What annoys you about living where you live now?,NAG
I LOVE ADTR! VvV They&;re my fav. I know every song by heart.,NAG
no,NAG
D: well who is this?,NAG
WHO DOESNT!!(:,NAG
Hands.,NAG
no  im sorry :/ i like guyssss,NAG
haha thanks.,NAG
If you ran the world...what would it be like?,NAG
he doesnt really ask but i think its because he doesnt want to talk about his past. we know of the jist of them though.,NAG
very much so!,NAG
what do you think could cause you to explode?,NAG
How do you feel when you have a hunch someone&;s not paying attention to what you have to say?,NAG
Dont know of any off the top of my head.,NAG
thats nice to no lol=],NAG
Beep.hello moto.its TEEANNUHH. Do u hav stds?,NAG
haha i did? lmfao  i have better things to do.,NAG
did you wink at all today? to who?,NAG
cool.,NAG
Most of the time :],NAG
Mmmhm!(:,NAG
yes.,NAG
yes i do.,NAG
yes.,NAG
isnt lindsay just the best.??:D and im sure you love her 10 different laughs(: haha i love you big booty hoe.!,NAG
What is the craziest thing you have seen lately?,NAG
Do you like to go out in the rain?,NAG
yes. if square aliens came to see us. hahaha or if the tractors would get more creative..one of the two! :),NAG
a debatable question.,NAG
Im not a nurse yet. But I would say the neverending need to keep helping people. Its more than the average person could do... r Maybe this way  I can make a difference. If not in the world  in someone's life. :],NAG
Wild flowers. <3,NAG
Lemon :] hahaha,NAG
:) who is this? haha,NAG
Is French kissing in France just called kissing?,NAG
If you knew someone was going to die would you tell them?,NAG
if i had to no them kayla......if i didnt.......andy clemmensen haha.,NAG
Howu2019s your mood today?,NAG
um why not haha jks :),NAG
Doug!!!!!!!,NAG
If you could change something about yourself  what would you change and why?,NAG
Love you too april hahaha,NAG
yea but the tears  and water come together :P,NAG
Tabigale,NAG
Do you think people that are curious about when the world is going to end are morbid?,NAG
Favorite radio station?,NAG
when I was a child without any worries :] everything was awesome and all things you did were cute.,NAG
do you ever think of an amazing song from the 80s or 90s or something and wonder if it would still be big if it was released now for the first time?,NAG
currently i like the frequency 94.9,NAG
idk yet. prolly no one cause my boo wont cook anymore for some odd reason and im sick so i wont be eating. usually i do but here lately i havent ate much,NAG
i lovee joiee<3,NAG
audrey hepburn,NAG
Sugary and fast foods have a bad effect on your health  you still eat them dont you??!?!?!,NAG
yes.,NAG
what would you like for your birthday? :),NAG
how did you spend your 2 weeks time with out formspring?,NAG
yes. and i never find it when im looking for it. only days later to find it in the most obvious spot ever.,NAG
i have no money,NAG
Aleeeexis&amp;&amp;<3 Wooah babyyyyy girl! =] I miss u alotta. I dunnt gotz my phizzle ;p wee neeeeeeed 2 hang again!!?!?!!? Reeemembr whn. We went shoppn????! Bahahaha u wants all those Bob Marley thingys N Rastaaa???<33 bahaha well &quot;one love&quot; haaa  -Andrea,NAG
They don't feel. Theyre are wayy to many people in this world that don't truly care if they hurt anothers feelings. And its like it makes them feel better about themself. But in reality  they're only insecure about something they have to deal with  whether it be personally or physically or emotionally..just because your not happy with yourself  doesn't mean you should try to make others feel worse about themselves. But that is just my opinion and what do I know. Friendliness only gets a slap in the face more often than not. :] pass it on haha,NAG
Have you ever played Candy man?,NAG
nope.,NAG
Quit my job of a year and half at Kroger to go on a girls vacation after I graduated to panama city  fl. :) I did it in two days and took the money I had to go have fun,NAG
lmaoo!!!!,NAG
Ever felt that no one relates to you?,NAG
Have you ever been to Hollywood  CA?,NAG
by one self insecure person that needs the voice of others degrading ones they are intimidated by ..,NAG
what is a z job?,NAG
y0 d!(K !s$$$zz f3r0usi0s,NAG
What did you think of Eminems video for &quot;Love the way you lie&quot; (ft Rihanna)?,NAG
timothy. and my fishy Arnold. :) I named him Arnold after the tv show hey! arnold. Have you seen that movie?haha,NAG
yess its very unfortunate :),NAG
a nevershoutnever video,NAG
idk haha :P it probably is el torito  at least thats what i can think of lol,NAG
How do you get cold sores? Are they really herpes?r,NAG
(: Taelin Walker Webb <3,NAG
Famous! Duhh Haha that means I would be rich cause I am famous hah commen sense! ;D,NAG
What do you prefer to drink in the morning?,NAG
What&;s the secret to happiness?,NAG
what&;s the last thing you ate?,NAG
Do you know a drug addict?,NAG
Studying to be a nurse. Working to save the world with kindness <3,NAG
its dumb,NAG
Hello tabi which school is your favorite your old one or new one??,NAG
i love you,NAG
u know who i like?? whoo????,NAG
have you ever seen the goonies? if yes then what character do you most relate with?,NAG
can you come to my party tonightt ??,NAG
If you could be a star athlete in any sport  which sport would you pick?,NAG
It was mostly how i was raised and how i like to act myself. personally i like the way i am :],NAG
my parents turned the lights out on my sister and i when we watch the newest Texas Chainsaw Masacare in Theaters. They said they went up to the store...but they didnt  they stayed to torment us...and we thought we were really being attacked or something. My dad crawled in the window.... all the lights off. he made the breaker trip...and we heard cracking floor noises in the kitchen..about shit our pants. all i had was a hanger and thought if anyone had to do anything it'd be me....r So of course i finally made myself around the corner of our room and the lights came back on....not too much later there was nocking on our window and like the dumb crazy person in the movie that you wanna scream at for not just leaving the window alone  i threw up the blinds to see my Dad's face plastered up against the window and hands up scaring me half to death!!! It was awful. I was mad at my dad for like the next 2 or 3 days. hahaha i cried and yelled and i was only like 13 but still. hahhaa it was good.,NAG
toasted cheese sandwich with out the cheese coz i dont no if we have any.,NAG
Happiness is too complicated to say yes or no. I like to think so.,NAG
at night. i like to climb into bed clean :),NAG
BESTFRIEND <3,NAG
What is your current desktop picture?,NAG
iKno bih,NAG
depends on how close we were at the time.,NAG
:/ hmm i no lol,NAG
who do you like?,NAG
follow :),NAG
LOl since you really must knoo; N....O.(:,NAG
nahhh,NAG
hahahahahah :) im replying to this  what about you?,NAG
ugh.. r well  okay cool that you like me thanks. but being rude doesnt help anything nor is it going to get me to like you. sorry if that sounds mean.,NAG
If you could have an endless supply of any food  what would you get?,NAG
do you curse?,NAG
Would you consider yourself to be spoiled?,NAG
The Beatles or The Temptations?,NAG
oh okay :) sorry.,NAG
Last time me and my boyfriend got pulled over for our license plate light being out. I owe some fines and didnt want to have to deal with that crap. but she didnt do anything. she let us go..thank goodness!,NAG
What is something you never want to lose?,NAG
the wifey! lol idk,NAG
hahahahahahahahahhahahaha lmao hahahahahah gosh i no!!!!!!!!!!!!!!!!,NAG
Whosz that niggaaa ? Lol yes i do <3,NAG
ah me. by griffen house.,NAG
Thats great . i hope things work out fine.. (:,NAG
EVERYTHING !,NAG
Name a song you know all the lyrics to.,NAG
Do siamese twins pay for one ticket or two tickets when they go to movies and concerts?,NAG
what is your ideal date?r,NAG
Is it wrong I am getting my daughter to paint Xen&;s nails while he is asleep?,NAG
whats your favorite silly band shape?,NAG
what&;s the Kindest thing anyone has ever done for you ??,NAG
g-r-e-a-t.r it was a small chair  i was like sitting in your lap.,NAG
A year &amp; 2 months.,NAG
i have never had it.,NAG
mine used to be. i used to take 30 ish minute showers. lately they have been between 15 and 20 minute showers :] so im saving water yay! :],NAG
thanks! so are you! :D,NAG
nope. and i wanted one but now idk cause i just dont think id be happy in a few years so oh well.. ill prolly never get any but i like it that way,NAG
How do they get the &quot;keep off the Grass&quot; sign on the grass?,NAG
What do you think would cause mass hysteria?,NAG
yuh got yer nosee piercedd!!,NAG
haha ok,NAG
hahahaha thankyou.,NAG
but it says right above that i cant :(,NAG
What do you think about people who give one word answers to nearly everything?,NAG
what do you always pray for?,NAG
If a doctor suddenly had a heart attack while doing surgery  would the other doctors work on the doctor or the patient?,NAG
a hemp bracelet my sister made me on my left wrist and my two favorite rings :]r Earrings too...lets count  8 others :),NAG
okay :o,NAG
noo,NAG
Do you prefer to be blissfully unaware? Or know what going on though it may hurt to know?,NAG
k,NAG
Nope. Just cause i wouldn't do that. Im an awesome driver haha,NAG
Yuh myk a hoe orgasm! Oaaa hot as fukk. Ppl tellen me i look lyk khlou00e8 kardashian n ma boobs iz a 38C to D (:  if dhats what yuh want to have den im here.,NAG
What was the worst concert you went to?,NAG
telling someone that you dont love them back. ive had to do it and it is so tough to say.,NAG
does it wobble babi it be all ova da place,NAG
have you ever had your heart broken?,NAG
Do you know how much a peso would be worth in the United States today?,NAG
Are you obsessed with shiny things?:,NAG
You have alot of clothes! Yur house is BIG and OMGEE Yur rich!!!,NAG
What&;s the longest you&;ve ever gone without a bath or shower?,NAG
If you could ask George W. Bush one question what would it be?,NAG
What&;s one way people commonly misspell your name?,NAG
not really,NAG
Always. haha sorry i didnt answer last night. I was half asleep when you called.,NAG
how&;s the weather there?,NAG
i do!,NAG
To bad u stopped talking 2 me.,NAG
is there a person that you ever felt that you actually hated?,NAG
Do you look forward to sleeping?,NAG
have you ever done anything illegal? and if so what was it?,NAG
really!!??! haha,NAG
ohh reallu? well how does it feel to want [; ?!,NAG
ummm that would be a no. went to school with him but didnt date him haha,NAG
that a mouse will come in my room at night lol it scares the shit out of me,NAG
Who do you want to grow old and grey with?,NAG
l,NAG
Idk really. I think im an alien :],NAG
creepy people.,NAG
Ever fell for the same guy more than once?,NAG
Have you ever randomly busted out dancing?,NAG
wow,NAG
tell me 5 facts about yourself,NAG
neither :P,NAG
Have you read/watched &quot;A Walk to Remember?&quot;,NAG
exactly lmao  and i no who said that and he/she does it all the time  ill text you who  :),NAG
Sucky,NAG
have you ever swallowed an object by accident?,NAG
